Title_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Body Armor and Associated Equipment","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-0b8704945ea600385007ae5350ea34b947e539d86953bad3ae66ad7fc56a2293","3-c52367e2df5d1d023e6a71d8fcedccb360ebbb9bd22d2ceff3f73ebaed19eab3","root.record.ProjectList.Project"
"Visual Augmentation Systems","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-77dc2a898abf1387573ec5bead02365ce3e8da7b6b2e306c86c0a576d89d642e","4-d1f0ec2bd1c7b7c5a2b72a7ff6535234405f28ee3d542e9a862ae006d24d4c5a","root.record.ProjectList.Project"
"SOF Deployable Node (SDN)","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-a4f0dbf36e95ada250431a9e03430d7c3ef82263e8ed8c7286372110dca1cda5","5-71bc6ea114bc6e26e13c826ea3827bb7df1c6fd94fe223d4ff6fdb9dc3103afb","root.record.ProjectList.Project"
"CIVIL INFORMATION MANAGEMENT (CIM)","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","1-1d3056d8a178c1f08ae437e979c5ced51abbbdb27c8e6bba1f632557f2965a03","5-71bc6ea114bc6e26e13c826ea3827bb7df1c6fd94fe223d4ff6fdb9dc3103afb","root.record.ProjectList.Project"
"Special Communications (SPCOM) Enterprise  Program","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","2-61ab5f7b3a376150c83525b494d3838b463ce72cb237996078ebf9bf43996551","5-71bc6ea114bc6e26e13c826ea3827bb7df1c6fd94fe223d4ff6fdb9dc3103afb","root.record.ProjectList.Project"
"Tactical Local Area Network (TACLAN) Suites","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-2b60ad476f114380cb45ba9715af15982b1fdafec7d837b270d1d9e0ea7eb1b7","6-1c31f7487637cd4a72fa9da97f066d24197d846e0922c10551cfb5fb2902bbe4","root.record.ProjectList.Project"
"SOF Tactical Communications Radio","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-aa2a96b9d0d387c7095dbe4071205afaa90517aa62418cedeebee1b2844826be","7-6565cc51c7d8cb068d6567950be18d064557a2ec2902acb842639557bc5f655d","root.record.ProjectList.Project"
"Blue Force Tracking","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","1-7e4129096df5aad64464c0779d361ce5c873956462c928e5b536dd90323bc823","7-6565cc51c7d8cb068d6567950be18d064557a2ec2902acb842639557bc5f655d","root.record.ProjectList.Project"
"Stand-off Precision Guided Munitions (SOPGM) Small Glide Munition(SGM) Integration","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","0-132d44cf1d829ac9e8f39203666cd868ace3f5c8fa0301fe1dab6a7ff0838f8f","8-3e1f183c44c09b58c2d974597992c156a123ecd5c87c0db7c71a3fe0d98b6c9c","root.record.ProjectList.Project"
"SOPGM LSDB/SDB II Integration & Test","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","1-e3e3d0d00c1bebb251d661ffb7a27b5e85185c50ebadf27ba4054f7aa03f4d7e","8-3e1f183c44c09b58c2d974597992c156a123ecd5c87c0db7c71a3fe0d98b6c9c","root.record.ProjectList.Project"
"Munitions (Ordnance Items)","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","2-717fa71c652e5f3aa43577cafcb8b3574448f0f3c72cd34f5ea205a61800f450","8-3e1f183c44c09b58c2d974597992c156a123ecd5c87c0db7c71a3fe0d98b6c9c","root.record.ProjectList.Project"
"Counter Unmanned Aerial Systems (C-UAS)","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","3-881c5ef83d6500d86e8ca4cee5571b3f4044d50ad4a6244cfb8b4a4b204f0b81","8-3e1f183c44c09b58c2d974597992c156a123ecd5c87c0db7c71a3fe0d98b6c9c","root.record.ProjectList.Project"
"Precision Strike System (PSS)","2020-BASE_RDTE-2020-SOCOM-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_United_States_Special_Operations_Command_PB_2020.xml","06f0a5690383cdc0b458fc50954a9f7f05ec7a639a3bcd420720a534e38ad8a7","4-1f45ca77255dc888c86cf6d9198bec7fdd0915fc5cd7f39b759ec9f250e0fa4f","8-3e1f183c44c09b58c2d974597992c156a123ecd5c87c0db7c71a3fe0d98b6c9c","root.record.ProjectList.Project"
"SAFC","2020-BASE_RDTE-2020-VOL5_ALL-U_RDTE_MasterJustificationBook_Defense-Wide_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense-Wide_PB_2020.xml","268c9ff312b3aff7083b6ac040564e9605c3d0183991b6d0472c9b97c483703c","0-4b2b21e011d0b702a675b6c0a2b319bb7348445555b7677211c70eb6e6cc3c7d","0-786875a57aa8a092cd832175bfc8dafb0e4d4a25c37561bc66ecc99043ae1c8b","root.record.ProjectList.Project"
"Group 1 Unmanned Aerial System (UAS)/Expeditionary Organic Tactical Airborne ISR Capability Set (EOTACS)","2020-BASE_RDTE-2020-VOL5_ALL-U_RDTE_MasterJustificationBook_Defense-Wide_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Defense-Wide_PB_2020.xml","268c9ff312b3aff7083b6ac040564e9605c3d0183991b6d0472c9b97c483703c","1-7673edca98a9ee72eedce8c91996e197b51b39f490042b25cfb42da4d9dc2813","0-786875a57aa8a092cd832175bfc8dafb0e4d4a25c37561bc66ecc99043ae1c8b","root.record.ProjectList.Project"
